"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schcat","fieldAliases__school_cat","fieldAliases__schtype","fieldAliases__school_typ","fieldAliases__schmgt","fieldAliases__management","fieldAliases__rururb","fieldAliases__location","fieldAliases__pincode","fieldAliases__dtname","fieldAliases__udise_stco","fieldAliases__stname","fieldAliases__vilname","fieldAliases__longitude","fieldAliases__latitude","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__schcd","features__attributes__schname","features__attributes__schcat","features__attributes__school_cat","features__attributes__schtype","features__attributes__school_typ","features__attributes__schmgt","features__attributes__management","features__attributes__rururb","features__attributes__location","features__attributes__pincode","features__attributes__dtname","features__attributes__udise_stco","features__attributes__stname","features__attributes__vilname","features__attributes__longitude","features__attributes__latitude","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__geometry__x","features__geometry__y"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420733","3090905502","SH DASHMESH KHALSA H SHL TAHLIANA SAHIB","7","Secondary (6-10)","1","Boys","4","Government Aided","2"," ","141109","Ludhiana","03","PUNJAB"," ","75.593834000000001","30.647549000000001","03","041","00229","Raikot","110091","-46928"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420841","3090905301","GMS RAIKOT","4","Upper Primary Only","3","Co-Ed","1","Department of Education","2"," ","141109","Ludhiana","03","PUNJAB"," ","75.595737999999997","30.651964","03","041","00229","Raikot","110093","-46935"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420842","3090905701","GPS BRANCH RAIKOT BOYS","1","Primary","3","Co-Ed","1","Department of Education","2"," ","141109","Ludhiana","03","PUNJAB"," ","75.595664999999997","30.651986000000001","03","041","00229","Raikot","110093","-46935"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420906","3090904906","NISHKAM VIDYA MANDIR","1","Primary","3","Co-Ed","5","Private Unaided (recognized)","2"," ","141109","Ludhiana","03","PUNJAB"," ","75.593748000000005","30.654305000000001","03","041","00229","Raikot","110090","-46939"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420933","3090904704","JAIN MAHAVIR PUBLIC SCHOOL","6","Secondary (1-10)","3","Co-Ed","5","Private Unaided (recognized)","2"," ","141109","Ludhiana","03","PUNJAB"," ","75.594220000000007","30.655228000000001","03","041","00229","Raikot","110091","-46941"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420719","3090905201","GSSS B.M RAIKOT","5","Higher Secondary  (6-12)","3","Co-Ed","1","Department of Education","2"," ","141109","Ludhiana","03","PUNJAB"," ","75.590800000000002","30.64695","03","041","00229","Raikot","110086","-46927"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420734","3090905202","SACRED HEART CONVENT SCHOOL","6","Secondary (1-10)","3","Co-Ed","5","Private Unaided (recognized)","2"," ","141109","Ludhiana","03","PUNJAB"," ","75.591345000000004","30.647622999999999","03","041","00229","Raikot","110087","-46928"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420807","3090904705","TAGORE PUBLIC SCHOOL","6","Secondary (1-10)","3","Co-Ed","5","Private Unaided (recognized)","2"," ","141109","Ludhiana","03","PUNJAB"," ","75.591301999999999","30.650466000000002","03","041","00229","Raikot","110087","-46933"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420840","3090904706","S D HIGH SCHOOL","6","Secondary (1-10)","3","Co-Ed","5","Private Unaided (recognized)","2"," ","141109","Ludhiana","03","PUNJAB"," ","75.591559000000004","30.651904999999999","03","041","00229","Raikot","110087","-46935"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420883","3090904703","DASHMESH PUBLIC SCHOOL TSAHLIANA","3","Higher Secondary (1-12)","3","Co-Ed","5","Private Unaided (recognized)","2"," ","141109","Ludhiana","03","PUNJAB"," ","75.591708999999994","30.653562000000001","03","041","00229","Raikot","110088","-46938"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1415203","3200101902","GMS GUMTI","4","Upper Primary Only","3","Co-Ed","1","Department of Education","1"," ","148025","Barnala","03","PUNJAB"," ","75.661202000000003","30.456862999999998","03","054","00275","Barnala","110189","-46605"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1416850","3200103501","GPS MANAL","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148104","Barnala","03","PUNJAB"," ","75.665001000000004","30.507753000000001","03","054","00275","Barnala","110194","-46691"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1416851","3200103502","GMS MANAL","4","Upper Primary Only","3","Co-Ed","1","Department of Education","1"," ","148104","Barnala","03","PUNJAB"," ","75.665276000000006","30.507760000000001","03","054","00275","Barnala","110195","-46691"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1419889","3090106503","UDAM SINGH PUBLIC SCHOOL","3","Higher Secondary (1-12)","3","Co-Ed","5","Private Unaided (recognized)","1"," ","141119","Ludhiana","03","PUNJAB"," ","75.895808000000002","30.614394999999998","03","041","00226","Payal","110530","-46872"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421254","3090105602","GMS SAHARAN MAJRA","4","Upper Primary Only","3","Co-Ed","1","Department of Education","1"," ","141117","Ludhiana","03","PUNJAB"," ","75.895910000000001","30.666131","03","041","00226","Payal","110531","-46959"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1422815","3090101002","GSSS BUTAHRI","5","Higher Secondary  (6-12)","3","Co-Ed","1","Department of Education","1"," ","141118","Ludhiana","03","PUNJAB"," ","75.894981999999999","30.717421000000002","03","041","00227","Ludhiana (East)","110529","-47046"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1416110","3161103301","GPS TIBBA","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148025","Sangrur","03","PUNJAB"," ","75.699297999999999","30.483796000000002","03","053","00270","Dhuri","110244","-46651"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1417854","3160110402","GMS BAPLA","4","Upper Primary Only","3","Co-Ed","1","Department of Education","1"," ","148020","Sangrur","03","PUNJAB"," ","75.694261999999995","30.542231000000001","03","053","00269","Malerkotla","110237","-46750"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1418694","3160110503","SHAHEED BABA DEEP SINGH PUBLIC SCHOOL","2","Upper Primary","3","Co-Ed","5","Private Unaided (recognized)","1"," ","148020","Sangrur","03","PUNJAB"," ","75.696439999999996","30.572545999999999","03","053","00269","Malerkotla","110240","-46801"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1418699","3160110501","GPS KASBA BHARAL","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148020","Sangrur","03","PUNJAB"," ","75.696847000000005","30.572645999999999","03","053","00269","Malerkotla","110241","-46801"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1418840","3160110502","GHS KASBA BHARAL","7","Secondary (6-10)","3","Co-Ed","1","Department of Education","1"," ","148020","Sangrur","03","PUNJAB"," ","75.696499000000003","30.577967000000001","03","053","00269","Malerkotla","110240","-46810"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1419327","3160101701","GPS JALWANA","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148020","Sangrur","03","PUNJAB"," ","75.696825000000004","30.594304000000001","03","053","00269","Malerkotla","110241","-46838"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1419332","3160101702","SH GURU HARKRISHAN PUBLIC SEN SEC SCHOOL","3","Higher Secondary (1-12)","3","Co-Ed","5","Private Unaided (recognized)","1"," ","148020","Sangrur","03","PUNJAB"," ","75.695670000000007","30.594456000000001","03","053","00269","Malerkotla","110239","-46838"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420691","3090800201","GPS AKALGARH KHURD","1","Primary","3","Co-Ed","1","Department of Education","1"," ","141109","Ludhiana","03","PUNJAB"," ","75.694985000000003","30.645994000000002","03","041","00229","Raikot","110238","-46925"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1416772","3200103602","GHS MANGEWAL","7","Secondary (6-10)","3","Co-Ed","1","Department of Education","1"," ","148104","Barnala","03","PUNJAB"," ","75.640524999999997","30.504849","03","054","00275","Barnala","110159","-46686"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1417466","3200202301","GPS KURAR","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148104","Barnala","03","PUNJAB"," ","75.637035999999995","30.528372999999998","03","054","00275","Barnala","110154","-46726"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1418015","3200200803","B.M.S.M. PUBLIC SCHOOL KALA MALA CHHAPA","3","Higher Secondary (1-12)","3","Co-Ed","5","Private Unaided (recognized)","1"," ","148104","Barnala","03","PUNJAB"," ","75.636887999999999","30.547917999999999","03","054","00275","Barnala","110153","-46759"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420543","3090900601","GPS BHAINI BARINGA","1","Primary","3","Co-Ed","1","Department of Education","1"," ","141109","Ludhiana","03","PUNJAB"," ","75.636139999999997","30.640022999999999","03","041","00229","Raikot","110152","-46915"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420618","3090900602","GSSS BHAINI BARINGA","5","Higher Secondary  (6-12)","3","Co-Ed","1","Department of Education","1"," ","141109","Ludhiana","03","PUNJAB"," ","75.636629999999997","30.642959999999999","03","041","00229","Raikot","110153","-46920"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421136","3090904401","GPS TAJPUR","1","Primary","3","Co-Ed","1","Department of Education","1"," ","141109","Ludhiana","03","PUNJAB"," ","75.636180999999993","30.662084","03","041","00229","Raikot","110152","-46952"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421832","3090900302","GHS BARMI","7","Secondary (6-10)","3","Co-Ed","1","Department of Education","1"," ","141107","Ludhiana","03","PUNJAB"," ","75.640225000000001","30.684958000000002","03","041","00229","Raikot","110158","-46991"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421834","3090900301","GPS BARMI","1","Primary","3","Co-Ed","1","Department of Education","1"," ","141107","Ludhiana","03","PUNJAB"," ","75.639489999999995","30.685167","03","041","00229","Raikot","110157","-46992"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1423017","3091200902","GSSS HALWARA","5","Higher Secondary  (6-12)","3","Co-Ed","1","Department of Education","1"," ","141107","Ludhiana","03","PUNJAB"," ","75.638980000000004","30.723749999999999","03","041","00229","Raikot","110156","-47057"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1423108","3091200903","SHRI GURU HARKRISHAN PUBLIC HIGH SCHOOL","6","Secondary (1-10)","3","Co-Ed","5","Private Unaided (recognized)","1"," ","141107","Ludhiana","03","PUNJAB"," ","75.640321999999998","30.726661","03","041","00229","Raikot","110158","-47062"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1415296","3161104202","THE LORDS SCHOOL","6","Secondary (1-10)","3","Co-Ed","5","Private Unaided (recognized)","1"," ","148025","Sangrur","03","PUNJAB"," ","75.723200000000006","30.460439999999998","03","053","00270","Dhuri","110279","-46611"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1419150","3160103601","GPS FAUZEWAL","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148020","Sangrur","03","PUNJAB"," ","75.726252000000002","30.588097000000001","03","053","00269","Malerkotla","110283","-46827"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1419268","3160104501","GPS KALYAN","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148020","Sangrur","03","PUNJAB"," ","75.721939000000006","30.592618999999999","03","053","00269","Malerkotla","110277","-46835"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1419651","3160103303","A.B.C INTERNATIONAL SCHOOL","2","Upper Primary","3","Co-Ed","5","Private Unaided (recognized)","1"," ","148020","Sangrur","03","PUNJAB"," ","75.727327000000002","30.605782999999999","03","053","00269","Malerkotla","110285","-46857"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1419807","3160103302","GMS MOHALI KHURD","4","Upper Primary Only","3","Co-Ed","1","Department of Education","1"," ","148021","Sangrur","03","PUNJAB"," ","75.726382999999998","30.611664000000001","03","053","00269","Malerkotla","110284","-46867"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421282","3090800402","GSSS BARUNDI","5","Higher Secondary  (6-12)","3","Co-Ed","1","Department of Education","1"," ","141205","Ludhiana","03","PUNJAB"," ","75.724289999999996","30.666993999999999","03","041","00229","Raikot","110281","-46961"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1422498","3090803701","GPS NANGAL KALAN","1","Primary","3","Co-Ed","1","Department of Education","1"," ","141108","Ludhiana","03","PUNJAB"," ","75.727468999999999","30.706659999999999","03","041","00229","Raikot","110285","-47028"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1415269","3200101901","GPS GUMTI","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148025","Barnala","03","PUNJAB"," ","75.658311999999995","30.459327999999999","03","054","00275","Barnala","110185","-46610"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1418035","3200200805","S.D. PUBLIC HIGH SCHOOL CHHAPA","3","Higher Secondary (1-12)","3","Co-Ed","5","Private Unaided (recognized)","1"," ","148104","Barnala","03","PUNJAB"," ","75.634162000000003","30.548842","03","054","00275","Barnala","110149","-46761"
